"id","filename","md5","size","state"
"0b611938-6433-4ca3-b4c9-774414c70b25","58fb41e7-6659-4483-96ab-28c086f21d9f.htseq.counts","77d72f998e6e061785628400e56a9fb9",1278248,"released"
"df298b13-5ac4-4089-9a1a-0b6471ab93a5","f99e2b20-96d7-49f3-bdd2-7a1cf2fa6208.htseq.counts","c22c9dcbe0bb44269c0d56fbf2934ca8",1268206,"released"
"6bc1eb63-0ae0-49f2-9777-9ca7bb261fe5","c863478e-1746-43f1-8e1e-d87e0cc101ef.htseq.counts","ecd4dded713b34d3a11fdb554bf6fed0",1276293,"released"
"438e8278-e836-44bd-8225-e90053838f6b","0828a945-a123-4166-b93e-2071bd743c71.htseq.counts","ec7706d18b444470e946bf8a226056aa",1268790,"released"
"7fd79bc2-bd6a-4845-9abd-18d77db964b0","9d0e0be5-16a6-4898-bb6b-08113ca10cde.htseq.counts","8e9fb507c563b7379add35199dbefb22",1270423,"released"
"09ab195a-d931-4596-975b-3551100900f2","d8d936d7-5483-48ab-90af-c5e5fa675d9b.htseq.counts","8132f34e7128eec2c12e226c8a660f98",1263959,"released"
"e3251318-c845-469e-9e2a-b30f7682d843","88f748eb-9c5d-46ce-a778-c5c168aff41f.htseq.counts.gz","126c1149bcfaeebff3f9fc96958321a9",254074,"released"
"666b4713-f541-4c79-aa3b-7b9f5b89d736","97fbdaf1-c12a-490b-b87d-b093118d4f0a.htseq.counts.gz","c6aacdb4851a55813f0b6b35eb1f5f82",257521,"released"
"2e83b206-5b1c-4102-bfe6-fe439a6e4406","a3adaaf9-8fca-4017-99b7-75c317323c26.htseq.counts.gz","f834f443b490bd830436159347910ee0",261845,"released"
"3a397cba-b8a6-4b85-8e91-fb92f642a879","fb68e3d7-2603-499d-8f13-ceb1ccdc7712.htseq.counts.gz","dbbd5d52c29729031eca32f8c76a28bf",258806,"released"
"0dd39e9e-aa3e-4dc7-aa4d-e1abca583679","e6e480c6-9af2-4afe-8b30-d869c635fdb7.htseq.counts","97081d71bd49ca82e3d240e534e55659",1268389,"released"
"4af4e64a-78f7-430a-a62e-08728ad76ffa","20cfdbe0-d8be-4a00-aab9-d3011912a8dc.htseq.counts","e755e95a725b901f9b96af36f29775b5",1274221,"released"
"1888e5bd-fd6b-48cb-a59e-46a6e4518d11","1eb90879-2cb0-4cc2-ae58-eefacd1715d0.htseq.counts","bcfeea5d06baf1f4bb126a8a62cb2ef1",1269445,"released"
"532fd713-e9b0-4074-8fe9-3a652d5c71cb","6ad1f4f9-dec0-4ded-8391-45efeb7ffe8d.htseq.counts","cb4e5fc7388f6a76df188481e9ba71cc",1276323,"released"
"c8769309-dfac-4fa0-ac97-4b44edc9db7d","44643665-e3b2-4d0d-990b-c1ef6c50b00b.htseq.counts","951b23be4cded6884dbb82fd90ada756",1270212,"released"
"e7e1e726-bbd0-4d5d-adb2-3a3cbc0ce36e","02a86e96-346e-4ffa-bada-23b1823416b6.htseq.counts","8e045badb3da064447e38c566db55a82",1267545,"released"
"dd4a33fd-ec1a-4914-8e48-afd6be4bb21f","82ea3851-6a95-4259-9154-ded11d20b14a.htseq.counts.gz","407d94e00d6398d4e3269aa4791ce269",262240,"released"
"b57e2465-d8fb-48f8-a788-37c2954142dd","59a6e3b3-28cb-4394-9f1f-8149a233f7c8.htseq.counts.gz","91948e419cb0915ff6770d55e1d37f10",259026,"released"
"98d55724-0c61-4ae3-a7f2-33eb74c34fc4","89d9019b-9363-47f1-89fa-86d20fb50f80.htseq.counts.gz","ae011c9ec611bb9e5ab8a9e429d2f937",257365,"released"
"120c198c-12ea-48c2-a3ca-dee04628c615","a3deab6d-10e5-4dc2-ab8a-b9a1f59460a9.htseq.counts.gz","72ab03a58644aa281394b10159ad8091",259925,"released"
"624c5c8e-4c23-4708-9213-880477b4f2a0","61a294c1-6cba-4673-9d6d-7b8fb6b3dc0a.htseq.counts.gz","7a332e19ae68190faf030f336ba35880",258727,"released"
"f5a0ed90-055d-48cb-8b43-0a219ae10895","f35be558-137d-4d13-b9a4-d2b2046cfde9.htseq.counts.gz","cd2c3d64ad372bd29635fe2bbdc1516a",263161,"released"
"99898737-a2d5-41b4-8e81-be7f5d7cc473","63cfe1ee-d1eb-43ae-94e6-a720afdab7bb.htseq.counts.gz","3fce47bb8e41747165f77f48d9db207d",259080,"released"
"d332b8f1-12e4-493c-84e7-ad13dfd04dd0","c11a6a5f-db57-4e78-a06e-aaba127b85b4.htseq.counts.gz","2cefc8e311ab16056be6bd76aa0b9963",258996,"released"
"aef321bd-b65e-4360-82b5-100fcdc7b733","7d528b37-b4a2-496f-8b4a-6735f1ae756d.htseq.counts.gz","3c986ea032ecd8a3648674d056ade2fe",259228,"released"
"21299487-9511-47e8-80ae-8839492140e0","76e73494-af7e-4fb1-92d4-11b59ae2d9f7.htseq.counts.gz","57913f29e2d5721d62265ee257ba6797",255929,"released"
"b5a3fe81-6634-4c1a-ac2c-18a5c984a50d","616981b2-b4cb-47fd-a58e-fff36d1298a9.htseq.counts.gz","0dce959e60d3a33fd688b07066e67955",257711,"released"
"25587ee3-a07f-46fe-93c8-a99bc2d982d7","2f601196-beaf-4a1e-91ee-72ef1de17f98.htseq.counts.gz","800f8a7f5ff28652e02dcd1595f209cc",254549,"released"
"f8ad61d0-642c-4a78-8ead-fcf3dfedd0f1","3ba30b28-1a96-46c1-819e-c2e4b88e0435.htseq.counts.gz","ff14da9cebc455b44a6fb5794fdd77ca",257726,"released"
"0f69bbbd-4608-4ce7-bfa6-a7b098709bfe","77662ceb-8ac9-4eaf-b997-4ab0dd727065.htseq.counts.gz","767efb8280fba2ac82165f04a46c1556",259301,"released"
"f70df563-219c-4cae-be6b-255ca7c12cc2","da74c52d-e83e-4377-8615-9805d2d0dcd6.htseq.counts.gz","2e59c7aac96c77d67d115ae35869b170",265639,"released"
"ce4131d4-431c-4fff-9482-6f6dfdb6954a","496f1859-bbe3-4d14-8c10-1bfa22f11ced.htseq.counts.gz","3f0c345f2b7188d0498e1c2a3682c8ca",264884,"released"
"7074db0d-84a5-4388-957e-c68a5cef4f56","11b78e34-e8ad-4ee3-a1d1-1a5ba1974698.htseq.counts.gz","c9e359c1e71c15c5ef9c0c23782d9a09",263416,"released"
"e27aba34-ffb8-47e0-ad2f-9d38429fd2cc","7178b82b-ac4b-4c6d-b1ec-e20d53b6eb0b.htseq.counts.gz","315ca5bc81f659e134a9a8f7e68514c4",255344,"released"
"a04f614b-e944-49ca-816c-7967a993ad53","4d53b1a0-08b1-4dae-88f7-15c0b41bbb66.htseq.counts.gz","d7a6d173e0b36adf08936decae377645",258846,"released"
"7033b893-4388-4ef4-9e73-9d52905a7db0","dc2ea9fa-a02c-48d7-a256-f9ada13706ce.htseq.counts.gz","8782b3cf829ce67dd0e10fcb1823142a",265035,"released"
"aefaf5c1-8e2d-49c0-bdcc-042144cd1326","a64ed7f6-4792-4317-9dce-fd757e57f18d.htseq.counts.gz","a26931404e7cd7131ddcb0230eac787c",253278,"released"
"f97f5497-f11e-4b3c-b0c5-59ce4fc837af","4d587d89-4f23-4769-b5b0-aa76eabee3fe.htseq.counts.gz","4f2f54dcbaa82475f056977a6fcf6e0e",251971,"released"
"9bd47482-66a2-4866-afec-e2dab32f6059","32884be7-c25f-42be-a0ae-c4b124094b52.htseq.counts.gz","eb61046f3223ec3d0b6c5de9e165a5a8",248754,"released"
"633dd6b5-a8a4-4c63-964d-d81ac6d63063","0cce93d3-f124-4e51-bae5-96b2e543b5a5.htseq.counts.gz","9ec963f62aab4f589b0eed7c733b5423",253829,"released"
"9f66d426-54ff-4f7b-9564-885a0d9fd109","cc48604f-e6dd-4213-ae0b-56334762d9e7.htseq.counts.gz","09e30272160bbfd22307a3eed45c03d9",249625,"released"
"d95994ee-ba59-45d0-8008-f3c3a2b103e5","f2660632-10c9-4ab6-bd8e-7379d57639ad.htseq.counts.gz","86f8f9919614b06f68406e69e393293b",257323,"released"
"a24ed7a8-78d4-4423-acf3-322e1cbba5f7","a3a65ef3-7c28-411d-9fae-7777766ec376.htseq.counts.gz","e3571b3f355786a3ae56f8d401b00604",247311,"released"
"b3e4e16c-4b62-41f5-923d-cd143c8141d3","e1a0b185-8c9d-4989-9492-5000e0a71812.htseq.counts.gz","7d50ebd9892bd30dd46e6d6a31b376d3",258675,"released"
"30280f21-8941-4240-a882-ab640bed9e7f","47df1790-8233-49bf-ad42-824fdc9759e0.htseq.counts.gz","69a84d49be604592f831e193c126a51d",254482,"released"
"19a04618-6055-407f-9149-4ff374bf86a7","c8ac3bf7-884c-4841-b34e-d4303eefc866.htseq.counts.gz","31f122dbf1687538744e3d516b20daa6",255892,"released"
"323500f1-c032-4848-bebf-5a2b36d355e0","cbe282eb-66ac-4b7e-9689-2770c96141cc.htseq.counts.gz","cfa31af6e49856754c3dd1f15c9726a2",251966,"released"
"805cd1b8-d2e6-4d6a-b062-2299a3eee2dc","6670f0a0-a322-4a63-b979-56b64d22d8e9.htseq.counts.gz","22126b0c8720e87a9639b85b600bc9ed",259148,"released"
"41c130d7-5d1b-4003-b602-b702ea1f88d9","b2e76ef0-b480-402b-ad12-5e21cf098810.htseq.counts.gz","370c046e3706f977db61b53525bc20e3",256868,"released"
"006ff1af-215c-4481-ac55-4b65ab59b264","8855b429-f1af-4e3a-b8c8-d6f0b64de33e.htseq.counts.gz","eeefa9489ce0026c3bd72858b05bbfab",262523,"released"
"05cdc621-4d7e-47a0-8c8d-62fa4f6a4674","4538e427-4246-45f8-8957-14337cff849b.htseq.counts.gz","f0cb288d06d841ad387ef54ff7ba4bf8",252164,"released"
"43e3ccf5-625a-4a6f-8355-a543a6783ec5","1eae7be6-56ee-4fdf-9f24-94eed4af102e.htseq.counts.gz","9e5e70cf80c3361296b6b7bf57eb0a99",262930,"released"
"e2468d15-8799-4ed8-bab5-6f9ab790d5f1","6f475a4d-53ea-4110-b80f-d519289d41f9.htseq.counts.gz","fedf8e86d7f5563cadb6512ec90e1152",255446,"released"
"9cfa69c0-6013-449f-aaad-636309fa31ce","4118a97e-0764-4d62-89b5-14c705076cb5.htseq.counts.gz","abe14d75bf1c217224cad0c035a9c497",260894,"released"
"ee0ef029-9d0b-4c59-b982-861b31506a54","dac06ff7-0ebb-4547-be85-f7aa49f43574.htseq.counts.gz","28b27efda366dd8b0adabcc9f7a5d663",263086,"released"
"609baffb-55af-409d-8dbd-d255fb88e3d6","0d341ba4-980d-40c1-8f57-40ad4dd87e56.htseq.counts.gz","737f2922ea6973f62b366a160453dcea",257613,"released"
"f6de05a5-929c-406e-a5f9-d76a4d5e41e7","e77cf0dd-d42b-449a-8b16-88542bf2d1f8.htseq.counts.gz","f367a2566e2442fa894e54eaebda6765",248549,"released"
"d16702ed-bf22-43ee-a602-87c26a19fd4e","8fadcafc-9a19-4ac0-bf7e-e6013abdaf39.htseq.counts.gz","7cb4c40fa3fa263f7e93a51d0378d781",257411,"released"
"75086ff3-db8e-4d1c-8a05-cab0351e9412","882cc398-3396-4096-9153-56383b91a326.htseq.counts.gz","7a9e538631febfe93427a428f9ec7bb9",252131,"released"
"f1525f94-002f-4d4c-bcce-af85c946cbd4","8f0d6a23-ffee-44c4-ac01-e55cba942e4c.htseq.counts.gz","0d55e93db6bd9032333c2e7cbcdf4854",256493,"released"
"f2c970ba-396a-4817-99b6-fddfe84f8d98","2e677b61-7eb1-4d68-9be5-49832758814c.htseq.counts.gz","b80606c8017d589e902f10a97cc30f8f",248099,"released"
"1dad406a-608c-41af-bcfe-1dc27c72441f","037bf43c-7de6-4f82-80bc-8c9673fbdd7d.htseq.counts.gz","b1aa73493602f77f6f25bec468ce6605",252622,"released"
"ed9f2745-b1c1-4128-b1fc-2505817cca0f","bd1f0939-1608-4d42-a6d5-c8b198188356.htseq.counts.gz","849acdea72864613d1ffead6fb31d2f4",255200,"released"
"6133069d-135e-4115-ab3c-0b27f3170eac","7960712d-2f72-474a-8e87-4c0610343ea7.htseq.counts.gz","465cca19c1b90690fd55a660be03d68e",252133,"released"
"1d95d9cc-7d76-4a65-92e9-30e8421e5479","b008caa4-c07c-49ab-b06d-a8dc8a07d172.htseq.counts.gz","e6841a3ad76260bf2712b3e37a74a2fb",254482,"released"
"bdf65cd2-3b99-4b7d-9136-5c510fffdbaa","f3b18b97-672e-4852-b2d4-579d562bb72a.htseq.counts.gz","277d6c9493c1f0c398dbbe07f842e7ec",255929,"released"
"6531123b-4947-43ce-822d-cd05b466a253","d433732c-8507-4746-ad1f-560ca62597c9.htseq.counts.gz","9b8d240cbb331ee4133624addf5c365d",256196,"released"
"8dbc88b6-d67b-41bb-92e7-3e8314cb5a4f","1a09370a-030f-42ea-ad75-d957a2ffcbd6.htseq.counts.gz","2599a68e058d43abec4cad31ee5dca47",261564,"released"
"c8af6d79-d38b-4a9b-9dff-a3130a252c16","40c104b7-728b-4f1c-888b-202caea11ca9.htseq.counts.gz","9a51f69b62e27b5eccb3f91f4e5c5c6d",255345,"released"
"e5705457-03b5-47a3-b7c9-14f6c8aefd5f","68d6771f-b905-42ae-8cb4-05348de80fed.htseq.counts.gz","1981ffc063235ccd213adb033e93dbf3",249603,"released"
"fe16b51e-ad6b-46d4-8a35-a4667612f23f","6563a448-141b-43ec-89e0-184f1a8eb71e.htseq.counts.gz","143a2cd5f8ccf233bcff9c2c9f1a6227",253965,"released"
"b74dc9ca-072e-4b76-b6fb-2dd605f343f8","b4ef118e-7fd2-4434-9dc7-e19c8a9b9e17.htseq.counts.gz","ba717900f965787739cf0de3778a38be",256052,"released"
"ed3afc29-8c8b-49f9-86e3-4cc7033f0def","89847027-0509-4a24-afe5-5198f569e010.htseq.counts.gz","bf825d521b5b5c1b13bad64034a811d4",254602,"released"
"fbf843a6-04f0-4646-b1d7-07703da29a70","516be6d7-bf03-4862-9069-1b7534aa7ddc.htseq.counts.gz","259657bbd9f5393f0dc727fa2a270c40",248562,"released"
"654ebc8e-2911-40c5-90c4-56661232273e","9b276b17-b3ef-45a4-a67b-e1b087eb0f09.htseq.counts.gz","47d9537a5f9041d9061d7f55c762c9f5",260656,"released"
"0aa764bd-bd39-46b3-92f6-8ea87e468094","78177300-3d94-438d-a9a7-ddf4f406a6c2.htseq.counts.gz","b8223ebce9bcec821c63afe20b7e1ba1",267160,"released"
"8117b0c1-e5ca-4508-a032-863997e34f50","79a30a77-b179-4b34-b208-c63377dfff8d.htseq.counts.gz","cea06959f22808053b339c95341745ca",258811,"released"
"d50e464b-4780-46ca-8808-88de18bdc892","b43d717e-eb4c-4429-8e99-ab3dc9a2677d.htseq.counts.gz","181e6daeb09898d66171a98da2d18049",257002,"released"
"b6ec3dda-ff7d-4368-9768-a3db095cb634","c0392320-cf78-49ee-b7b1-c25bdbbc92a8.htseq.counts.gz","e229d570aefcf989b3499480bca05163",256071,"released"
"38d0ebe4-370b-4464-b74e-734345456b30","d9032a12-9775-49be-8a07-3ee2b5ab0e34.htseq.counts.gz","a40900794fb28d6454ab9dc1340e2ea4",261325,"released"
"877d4e6d-fd7a-42ae-987c-92536b2ba0b3","2c8ba109-947f-408d-a410-8040dd718004.htseq.counts.gz","f744bdd35dcf92dcfc36db795f4e54ee",254974,"released"
"e25cc7db-05ea-4a8f-87bc-9b878fffea31","e8ed59f6-f426-49f4-b2a5-aaa9e8bd9f99.htseq.counts.gz","472d89fd2050f629a71eecaf97e0eb50",266469,"released"
"485b0ed5-d275-4a9c-adf0-a4ff4ef5eb94","d0311ed8-96b1-488c-98ff-e34b5c0ebe5a.htseq.counts.gz","c0c08ac6b83b9b1744488d2dd4844154",254848,"released"
"31433e7d-409f-4bed-9778-7d6069487350","f6ac0953-65cb-4237-be99-c652cdd707ec.htseq.counts.gz","4119410e3b7431d9271d2e8548be839b",262508,"released"
"8f1f3159-2ae7-4f24-a8d6-c86112dc5f8c","23a7aeab-c43b-47bd-8eac-e46fe8e0b31e.htseq.counts.gz","ca67c83472a60422a2470f6c13252a0d",263502,"released"
"51b2e8d6-34ad-4afc-be29-aae7e89ac98b","e95f5212-0ea1-44af-9b9c-fc51919d1692.htseq.counts.gz","819885c4b602a51f93140a0a057b9e86",264787,"released"
"e028929e-fdec-4f92-a7ec-1b2111147710","ced1ce50-d6eb-4e46-9ae7-868cebded849.htseq.counts.gz","a704ec74e794a9aa22eaa0678fe2d2ad",261439,"released"
"df3620d9-42b8-4f3a-9f3f-792bd76a8c48","6126a901-df10-4a7f-af79-03bed98f0dcc.htseq.counts.gz","a4bec79114e457f9afd4e3b7f406eae1",261384,"released"
"88465767-638d-436f-b706-919646852f0a","2145ebc8-5ed7-4a70-bf17-0198874e2ffe.htseq.counts","97836e9484d90717dabfeb9274769956",1272854,"released"
"465cda40-5705-4059-89b7-be7b3c736b3f","7c1a8c9e-0e38-4344-b79e-73aceb75489a.htseq.counts","0c4fbdcdc10b4ef31d9c7956a349af86",1277479,"released"
"d04be5e5-9c8e-46b2-9b7c-0de0b88bc2ea","13cdd61f-3aae-46cc-beae-af27862ab950.htseq.counts","57b281795909a3a3207e59c14b22b4c7",1274900,"released"
"22583de0-d275-48db-926f-fff6f8f7ceb5","1c60f740-95aa-4287-8329-96ec8f871ab2.htseq.counts","4f0fa0684af3a650cffe6679ddb6f503",1262846,"released"
"444f69bd-417c-4b36-b1e7-8ee33ce9ae42","8ed55a74-56b7-486a-86cb-87aecd0a84bf.htseq.counts","35e53ebf32e9803f856952a683732ca7",1270417,"released"
"24597e3e-3a92-4302-93e5-57b3821fbee8","3a318128-af26-4e70-a5b5-06ae5be107f3.htseq.counts","3332c33923b3d3fa7deec026dc7ba799",1272739,"released"
"285cd8bc-2ed3-43d0-a2ec-d880dda6a306","fa2e0b15-1ed1-462c-991f-2e279493dba1.htseq.counts","f3eef07da55250f1d2fd204b48dbdbc3",1270551,"released"
"59e4c575-324d-4697-9609-2619e8927972","3bd0d901-5f08-48c3-91b6-27acd103e6b6.htseq.counts","3ed388c61e6507735e49480ca695f26f",1264101,"released"
"eb2d1d01-590d-452c-b421-5df874762121","afa10943-b0b6-49f9-8706-6ee5da9c6454.htseq.counts","8328b9f69caa634489eb55035fff2451",1273996,"released"
"ec2d9440-bcf7-446a-a563-d2d4bb37e8a6","925151ab-0679-43a4-808f-2e4237cfd7fc.htseq.counts","ff8c83b9fff842b0a8599d94a6e0672d",1271922,"released"
"bfebe117-1fa5-40e9-9b4b-288300898a3b","773e8883-2d4c-4bbf-8176-f8acdfeb3368.htseq.counts","412e6ebcb4cc8f1bed56fc5db4cf4fe6",1270456,"released"
"219c79e7-be38-4f9a-a392-8f3697f65877","76263959-d77a-47d4-aed5-66ded04d0b9e.htseq.counts","dcd5bc503ae499ac06d4d840a721904e",1276218,"released"
"82a86f37-1b62-4485-9f86-1fa3a5e51f0b","8bd4f593-7cab-42f0-b604-044442bb661e.htseq.counts","73fd9b8e8bc0e4d5de58bd7b42324265",1273748,"released"
"a28a6ff2-6cca-493e-8f3c-8944ba924d93","ec70002f-5275-4abb-9054-c1e9b105fda3.htseq.counts","3f2ca3fd7ac60cd5fc834c35ecc5a681",1265632,"released"
"d6ebfd02-7d77-47db-86ab-ee26cc43018e","b9987cb1-394a-4ab3-96b9-e06bbcd6e31e.htseq.counts","83dae7779d7f0bcdc6edeab7901d7004",1272312,"released"
"da9a0171-aad6-418e-91fe-c8af7babca53","4a4870d5-d6ef-4edc-ada0-6183752b8b14.htseq.counts","199109550002d0acbc07eb3226cd2edc",1272845,"released"
"f07c4b11-c455-458a-a390-f14be4f805a4","7e182ed6-c8aa-4185-a6f5-d351a98b7608.htseq.counts","710bef77e41fe5036f0ffe1ed7746b90",1267553,"released"
"a229c849-c790-4b41-a4fb-7ec86c309411","d7fefb38-3c90-4b7d-9d9e-85e1ca18eb3f.htseq.counts","9e9408b37f0a4ed43c8a1cd40939a9ea",1272473,"released"
"89ccea22-f0f9-4601-b2c9-303bb83f6ae7","7029a8f0-0bbe-4db1-9254-2517c87adba6.htseq.counts","0c5e84db6470e91490a43a399a7a4268",1272697,"released"
"ea83302f-0446-4a7f-bf65-dc86265f6e74","f9c9806d-716e-405d-babf-1f2142b449df.htseq.counts","30ae7cbb74f9250a1cf9911e405e29db",1271248,"released"
"2e0e3d3b-4ebd-4ebd-9f12-41626fc263de","01c87dd9-4a5d-4cdd-844d-749394deda96.htseq.counts","d5e8cca3d87c9c3c3a05dba6c511bc5a",1266109,"released"
"cfa24f91-5cea-4a45-8a00-afbebaea462b","d8d30bd7-608d-4cbd-ba31-3f1fa6fefacf.htseq.counts","d86ccd5f9ed8f123c25a600b66ed7f43",1272287,"released"
"b7e1d1e4-44ea-4835-a79c-3403ee2497de","95b94a40-d6dc-4dba-9f35-f7b0e983bd40.htseq.counts","855a0fd4d015f1d8d2b0fc43a4c8d8d8",1271991,"released"
"43ec9f6b-fc9d-4d37-a6be-4bee07ff75b8","5f98aeeb-518c-4546-a252-ba7049de61bf.htseq.counts","62501deeb46f10b0e749f98a8943e0d7",1262877,"released"
"85665189-ad34-4fb2-9739-6afaa1c7292f","43aeaf6a-3f84-41d2-9cd7-a6ead15aa241.htseq.counts","1f4c6444a8856dfdd98903c718743969",1267462,"released"
"5ae10576-5bf7-41fb-a855-5feb3c7069c3","84f91861-c750-4bed-94b3-834a91018aba.htseq.counts","615f859e638db7b6c76d14ddb61dbb91",1263223,"released"
"4bdfc4e9-2a42-49af-975d-855601d25bd6","b62a4938-b6e7-4b5b-8033-9ae0d0893afd.htseq.counts","0a1a436679652c88e7be7d627faf2deb",1274937,"released"
"07488bb4-14b1-4433-9cca-4cfc37b16030","1a20922e-1093-4cbc-b466-a89c2f0e8487.htseq.counts","92d6270413a0b12767e417edac0b2760",1270033,"released"
"52dd0c75-8148-4684-86e2-9e13ff3702e8","753eb36e-4e92-49ed-b563-5e0b8635b30c.htseq.counts","39f8869216d65b6db82ee59cf8207e86",1272098,"released"
"b3470ead-f401-4c8c-a8cd-6fa0252931cb","8f70446e-c591-4ac1-bacb-64f78acf056f.htseq.counts","815c9d4c36bfe99ba16a35fcc9f2bb0b",1266590,"released"
"919e1444-8a49-477e-8bf7-ec708bbb086c","93e0959e-a846-4ee8-b05b-6db593e65a5b.htseq.counts.gz","6c260f4d814b107427fe080aad897b96",264453,"released"
"2f4dc560-1275-4c89-a43a-cdffc4f78596","a5ed6df2-a189-428d-a82b-497039e2259e.htseq.counts.gz","7c4928f9c6cff89efaf719ef52cd7cd1",263006,"released"
"36f055c4-207d-4d05-ad14-132997f66f3d","149c90b6-9e87-4b2c-bab5-cf44845fba1f.htseq.counts.gz","cc2d2d18c36deb28b3c039afe57aa53b",259854,"released"
"bde29d60-ddbf-4b0b-a524-6c51e253385a","eafd4e78-ac4a-4988-8c2b-0c186e049619.htseq.counts.gz","dd098251363f300f367c07f53a542f4c",263418,"released"
"a70fa6ad-5704-4783-9c16-c65d6ede58d6","5c438873-50a2-43bb-87aa-121d070bc56b.htseq.counts.gz","c569562e3450e11ae9bf695903ffed9b",259050,"released"
"437b7f6e-057d-4bb1-b586-216f6d55e17c","ce014140-cd5c-430f-bdde-68f67535bfa4.htseq.counts.gz","2e1d4b665295c2cd2f65d77da8422ed8",260600,"released"
"9140afa9-a1d8-4541-9a76-2117f5c04165","07788ace-541b-407f-9902-606875a76380.htseq.counts.gz","f9a9093a85842bdae00bf9f428c15082",260626,"released"
"24c50e97-ab2d-4bcb-ab8a-10aaf2c9ad89","8468a021-c8f7-4681-bd86-6ae2981462b6.htseq.counts.gz","42142c0f1b805dba539457519ddcfbd7",265562,"released"
"1f8b5164-09ce-4e40-9797-8b1c63686dbe","d8adf7d9-56ee-4b4e-9e66-0a3daee3c545.htseq.counts.gz","09f16b3acc5603f1f5ef85f7a0918f55",266543,"released"
"93b62a94-8fa8-4882-b307-7e3394906010","8770f2af-9b25-4ba9-bbaf-647d3fbcc384.htseq.counts.gz","ddc5cfb5b0bb880544ab76255dc9371f",258524,"released"
"1ec7bd19-bf48-4bc6-b7f8-b6ea6dac5ccb","03149f60-6f7d-4972-b49c-a99795391b08.htseq.counts.gz","dede3d75bd8e1c792bbc59168927e7ea",262533,"released"
"13041b22-a5b9-4b69-af23-f7432528dcb3","18f88c20-5c9d-4004-b377-55258b8a150b.htseq.counts.gz","f28649834d16dca40b08bb502d0e546b",261394,"released"
"0f88077d-099a-4ae4-b401-ee0f002047c3","32077861-4257-49a3-a5b7-e638a19d8e83.htseq.counts.gz","1c8f4630265c724cf33acf013aba3345",258760,"released"
"5377e060-5077-4185-9f7f-c7a14ed7dbac","3ce04075-5a8c-43eb-ae81-022035f2e9ce.htseq.counts.gz","41da8bdec5b25ae9b8a04d0225633b4b",262895,"released"
"23a77057-a0a6-4dad-9c8d-0ca9a6928a05","7b3dd020-c89e-43e3-a836-d08f203edbb2.htseq.counts.gz","923032b52e7efe79e98447de1b5f705a",260978,"released"
"0f2f49f9-50c8-4825-ad15-3be9493df861","f5b2362d-3a41-4001-a6b7-8aa9664e8503.htseq.counts.gz","6c6a36a52347d0a4af7cdad6ea99045e",263912,"released"
"6e701667-4b02-4117-b659-58b39ab5b234","374355e6-6b1c-4bdb-9593-31c88e179f82.htseq.counts.gz","47f4522fa2e5c74ab9fe0257f4d9e8ef",269035,"released"
"91b3fda7-acc0-4f58-8685-09d770680ddd","f30b6783-52ab-4d75-be77-01da6518d381.htseq.counts.gz","5cf3a850cde376f00b6f3ca39e65a23c",259764,"released"
"ffe92dd3-28a9-429a-8fb8-868e3d8db196","3bcd4a52-cfd9-4044-a07b-1c04c7653a3b.htseq.counts.gz","9917ded21af93d445a9ef5638b8d6e7c",265785,"released"
"1a225f23-384a-4197-9e02-b35ebc187f14","b1893955-2d73-4d1f-967a-22664fbd494b.htseq.counts","67a076587a5df2a64aca839f08e0ed0d",1274169,"released"
"aef553f5-0c79-434d-a0ea-f3a3f903471f","ea7294a2-0b3b-41a8-82db-5988039ee9fc.htseq.counts","f731d498d2ea6f49f59568c7178434b6",1277881,"released"
"6c7aeb93-94e0-433d-b108-e3b7e3897613","4116d3d5-c025-4e2f-a675-cfb71c8351ed.htseq.counts","eae50c9bc6e31554dcb278ea4aecffcc",1264976,"released"
"297aa29f-b08a-4e40-978b-2c2e7c378b01","887df144-5092-434f-bb48-cc0ab0ab77ec.htseq.counts","bd73fde53141ea0cea17e1444ab21c3c",1275932,"released"
"56d0bcdf-03a7-4927-ab0b-e6557bdaefe7","640a9338-f476-4c71-a6a0-52d8f618f6dc.htseq.counts","c4548a5e345ba40c690b4967a7f5c3c8",1272439,"released"
"297f42e7-e602-4104-b28a-bd2cd44787ca","692a3229-af33-4136-bc6e-a4b22f016cde.htseq.counts","7c8c1ae8b05b87313878e9cf8c5ab5a7",1274198,"released"
"0881241f-af6f-4fe3-919c-0c8809e9c467","17ff18b9-9c97-45d4-9b8f-63f00f9afe6b.htseq.counts","206452d3a7b7a72819ddc6b63ee3f0ea",1270452,"released"
"8572fe7d-e4a5-4fe3-8632-c5c5846aa804","2546775a-bcc8-4983-ae23-f03491e3a27d.htseq.counts","b7693862ebd5aaa3b231310ce274a621",1271596,"released"
"89cf8fe3-fc5c-43d3-b956-856aa62d5a38","3f7b7f18-4219-40d6-b721-d73aa934f6f7.htseq.counts","fa6b100463f10ed5fa6eb71265d71c8d",1272329,"released"
"14a23ade-233d-4d17-9511-ce86c412144d","5f27bcfe-5da2-4d45-ae08-1dd7612610e9.htseq.counts","92a282afbc6d0527ac97732c69024e99",1265433,"released"
"b1cc1842-e490-4706-a79e-62cf429923cd","6508e923-51d3-41a3-9fe4-dbe7a7fe7139.htseq.counts","f0aa165a1ac43071fbb2e76ef0df25f1",1276333,"released"
