,xgb_score,perm_scores,p_value
155,0.9125603864734299,0.5618357487922706,0.0001999600079984003
156,0.9125603864734299,0.5183574879227053,0.0001999600079984003
157,0.9125603864734299,0.5478260869565217,0.0001999600079984003
158,0.9125603864734299,0.634621578099839,0.0001999600079984003
159,0.9125603864734299,0.4892109500805153,0.0001999600079984003
160,0.9125603864734299,0.5619967793880838,0.0001999600079984003
161,0.9125603864734299,0.5033816425120773,0.0001999600079984003
162,0.9125603864734299,0.5180354267310789,0.0001999600079984003
163,0.9125603864734299,0.44557165861513687,0.0001999600079984003
164,0.9125603864734299,0.5254428341384862,0.0001999600079984003
165,0.9125603864734299,0.5402576489533011,0.0001999600079984003
166,0.9125603864734299,0.48196457326892106,0.0001999600079984003
167,0.9125603864734299,0.5545893719806764,0.0001999600079984003
168,0.9125603864734299,0.5473429951690821,0.0001999600079984003
169,0.9125603864734299,0.5254428341384862,0.0001999600079984003
170,0.9125603864734299,0.5475040257648953,0.0001999600079984003
171,0.9125603864734299,0.5397745571658615,0.0001999600079984003
172,0.9125603864734299,0.4375201288244766,0.0001999600079984003
173,0.9125603864734299,0.562157809983897,0.0001999600079984003
174,0.9125603864734299,0.6357487922705314,0.0001999600079984003
175,0.9125603864734299,0.44460547504025766,0.0001999600079984003
176,0.9125603864734299,0.5761674718196458,0.0001999600079984003
177,0.9125603864734299,0.48196457326892106,0.0001999600079984003
178,0.9125603864734299,0.5772946859903381,0.0001999600079984003
179,0.9125603864734299,0.43816425120772945,0.0001999600079984003
180,0.9125603864734299,0.4595813204508857,0.0001999600079984003
181,0.9125603864734299,0.4671497584541062,0.0001999600079984003
182,0.9125603864734299,0.5262479871175524,0.0001999600079984003
183,0.9125603864734299,0.5035426731078906,0.0001999600079984003
184,0.9125603864734299,0.5473429951690821,0.0001999600079984003
185,0.9125603864734299,0.5333333333333333,0.0001999600079984003
186,0.9125603864734299,0.5252818035426731,0.0001999600079984003
187,0.9125603864734299,0.5764895330112721,0.0001999600079984003
188,0.9125603864734299,0.4742351046698872,0.0001999600079984003
189,0.9125603864734299,0.4884057971014492,0.0001999600079984003
190,0.9125603864734299,0.5037037037037037,0.0001999600079984003
191,0.9125603864734299,0.5698872785829309,0.0001999600079984003
192,0.9125603864734299,0.4971014492753623,0.0001999600079984003
193,0.9125603864734299,0.5185185185185185,0.0001999600079984003
194,0.9125603864734299,0.5478260869565217,0.0001999600079984003
195,0.9125603864734299,0.4518518518518519,0.0001999600079984003
196,0.9125603864734299,0.5183574879227053,0.0001999600079984003
197,0.9125603864734299,0.503220611916264,0.0001999600079984003
198,0.9125603864734299,0.4594202898550725,0.0001999600079984003
199,0.9125603864734299,0.5328502415458937,0.0001999600079984003
200,0.9125603864734299,0.5830917874396135,0.0001999600079984003
201,0.9125603864734299,0.5107890499194847,0.0001999600079984003
202,0.9125603864734299,0.5402576489533011,0.0001999600079984003
203,0.9125603864734299,0.5549114331723027,0.0001999600079984003
204,0.9125603864734299,0.4526570048309179,0.0001999600079984003
205,0.9125603864734299,0.5181964573268921,0.0001999600079984003
206,0.9125603864734299,0.4666666666666666,0.0001999600079984003
207,0.9125603864734299,0.5103059581320452,0.0001999600079984003
208,0.9125603864734299,0.41626409017713367,0.0001999600079984003
209,0.9125603864734299,0.5400966183574879,0.0001999600079984003
210,0.9125603864734299,0.503220611916264,0.0001999600079984003
211,0.9125603864734299,0.5397745571658615,0.0001999600079984003
212,0.9125603864734299,0.5111111111111111,0.0001999600079984003
213,0.9125603864734299,0.5038647342995168,0.0001999600079984003
214,0.9125603864734299,0.4892109500805153,0.0001999600079984003
215,0.9125603864734299,0.4822866344605475,0.0001999600079984003
216,0.9125603864734299,0.5402576489533011,0.0001999600079984003
217,0.9125603864734299,0.43816425120772945,0.0001999600079984003
218,0.9125603864734299,0.5249597423510467,0.0001999600079984003
219,0.9125603864734299,0.3940418679549114,0.0001999600079984003
220,0.9125603864734299,0.46795491143317225,0.0001999600079984003
221,0.9125603864734299,0.5259259259259259,0.0001999600079984003
222,0.9125603864734299,0.5475040257648953,0.0001999600079984003
223,0.9125603864734299,0.49613526570048316,0.0001999600079984003
224,0.9125603864734299,0.5040257648953301,0.0001999600079984003
225,0.9125603864734299,0.4967793880837359,0.0001999600079984003
226,0.9125603864734299,0.547987117552335,0.0001999600079984003
227,0.9125603864734299,0.5838969404186796,0.0001999600079984003
228,0.9125603864734299,0.4811594202898551,0.0001999600079984003
229,0.9125603864734299,0.5618357487922706,0.0001999600079984003
230,0.9125603864734299,0.5106280193236715,0.0001999600079984003
231,0.9125603864734299,0.5045088566827697,0.0001999600079984003
232,0.9125603864734299,0.5473429951690821,0.0001999600079984003
233,0.9125603864734299,0.5256038647342995,0.0001999600079984003
234,0.9125603864734299,0.4449275362318841,0.0001999600079984003
235,0.9125603864734299,0.4676328502415459,0.0001999600079984003
236,0.9125603864734299,0.5257648953301127,0.0001999600079984003
237,0.9125603864734299,0.40853462157809983,0.0001999600079984003
238,0.9125603864734299,0.613365539452496,0.0001999600079984003
239,0.9125603864734299,0.5172302737520128,0.0001999600079984003
240,0.9125603864734299,0.46747181964573264,0.0001999600079984003
241,0.9125603864734299,0.48180354267310793,0.0001999600079984003
242,0.9125603864734299,0.5547504025764896,0.0001999600079984003
243,0.9125603864734299,0.5761674718196458,0.0001999600079984003
244,0.9125603864734299,0.5035426731078906,0.0001999600079984003
245,0.9125603864734299,0.5254428341384864,0.0001999600079984003
246,0.9125603864734299,0.5249597423510467,0.0001999600079984003
247,0.9125603864734299,0.5837359098228664,0.0001999600079984003
248,0.9125603864734299,0.43091787439613527,0.0001999600079984003
249,0.9125603864734299,0.53317230273752,0.0001999600079984003
250,0.9125603864734299,0.5262479871175524,0.0001999600079984003
251,0.9125603864734299,0.5764895330112721,0.0001999600079984003
252,0.9125603864734299,0.47439613526570046,0.0001999600079984003
253,0.9125603864734299,0.4677938808373591,0.0001999600079984003
254,0.9125603864734299,0.4740740740740741,0.0001999600079984003
255,0.9125603864734299,0.5328502415458937,0.0001999600079984003
256,0.9125603864734299,0.5692431561996779,0.0001999600079984003
257,0.9125603864734299,0.4747181964573269,0.0001999600079984003
258,0.9125603864734299,0.46747181964573264,0.0001999600079984003
259,0.9125603864734299,0.4669887278582931,0.0001999600079984003
260,0.9125603864734299,0.49613526570048316,0.0001999600079984003
261,0.9125603864734299,0.5763285024154589,0.0001999600079984003
262,0.9125603864734299,0.4813204508856683,0.0001999600079984003
263,0.9125603864734299,0.5412238325281803,0.0001999600079984003
264,0.9125603864734299,0.5037037037037037,0.0001999600079984003
265,0.9125603864734299,0.49613526570048316,0.0001999600079984003
266,0.9125603864734299,0.6198067632850242,0.0001999600079984003
267,0.9125603864734299,0.5112721417069243,0.0001999600079984003
268,0.9125603864734299,0.4602254428341385,0.0001999600079984003
269,0.9125603864734299,0.48180354267310793,0.0001999600079984003
270,0.9125603864734299,0.40869565217391307,0.0001999600079984003
271,0.9125603864734299,0.5246376811594202,0.0001999600079984003
272,0.9125603864734299,0.4816425120772947,0.0001999600079984003
273,0.9125603864734299,0.5254428341384862,0.0001999600079984003
274,0.9125603864734299,0.5111111111111111,0.0001999600079984003
275,0.9125603864734299,0.4524959742351046,0.0001999600079984003
276,0.9125603864734299,0.5541062801932367,0.0001999600079984003
277,0.9125603864734299,0.4816425120772947,0.0001999600079984003
278,0.9125603864734299,0.5616747181964573,0.0001999600079984003
279,0.9125603864734299,0.45233494363929144,0.0001999600079984003
280,0.9125603864734299,0.49597423510466987,0.0001999600079984003
281,0.9125603864734299,0.5402576489533012,0.0001999600079984003
282,0.9125603864734299,0.43075684380032203,0.0001999600079984003
283,0.9125603864734299,0.45974235104669886,0.0001999600079984003
284,0.9125603864734299,0.5549114331723027,0.0001999600079984003
285,0.9125603864734299,0.5249597423510467,0.0001999600079984003
286,0.9125603864734299,0.5396135265700482,0.0001999600079984003
287,0.9125603864734299,0.45281803542673105,0.0001999600079984003
288,0.9125603864734299,0.4962962962962963,0.0001999600079984003
289,0.9125603864734299,0.6127214170692431,0.0001999600079984003
290,0.9125603864734299,0.5845410628019323,0.0001999600079984003
291,0.9125603864734299,0.5033816425120773,0.0001999600079984003
292,0.9125603864734299,0.4895330112721417,0.0001999600079984003
293,0.9125603864734299,0.533011272141707,0.0001999600079984003
294,0.9125603864734299,0.3718196457326892,0.0001999600079984003
295,0.9125603864734299,0.5033816425120773,0.0001999600079984003
296,0.9125603864734299,0.5473429951690821,0.0001999600079984003
297,0.9125603864734299,0.5328502415458937,0.0001999600079984003
298,0.9125603864734299,0.48148148148148145,0.0001999600079984003
299,0.9125603864734299,0.4885668276972625,0.0001999600079984003
300,0.9125603864734299,0.5478260869565217,0.0001999600079984003
301,0.9125603864734299,0.48937198067632853,0.0001999600079984003
302,0.9125603864734299,0.46682769726247986,0.0001999600079984003
303,0.9125603864734299,0.5186795491143317,0.0001999600079984003
304,0.9125603864734299,0.5326892109500805,0.0001999600079984003
305,0.9125603864734299,0.5260869565217391,0.0001999600079984003
306,0.9125603864734299,0.4819645732689211,0.0001999600079984003
307,0.9125603864734299,0.6420289855072464,0.0001999600079984003
308,0.9125603864734299,0.44557165861513687,0.0001999600079984003
309,0.9125603864734299,0.5040257648953301,0.0001999600079984003
310,0.9125603864734299,0.4669887278582931,0.0001999600079984003
311,0.9125603864734299,0.5692431561996779,0.0001999600079984003
312,0.9125603864734299,0.5328502415458937,0.0001999600079984003
313,0.9125603864734299,0.5328502415458938,0.0001999600079984003
314,0.9125603864734299,0.47439613526570046,0.0001999600079984003
315,0.9125603864734299,0.5397745571658615,0.0001999600079984003
316,0.9125603864734299,0.5470209339774558,0.0001999600079984003
317,0.9125603864734299,0.4964573268921095,0.0001999600079984003
318,0.9125603864734299,0.5544283413848631,0.0001999600079984003
319,0.9125603864734299,0.5177133655394525,0.0001999600079984003
320,0.9125603864734299,0.5476650563607085,0.0001999600079984003
321,0.9125603864734299,0.5106280193236715,0.0001999600079984003
322,0.9125603864734299,0.5115942028985506,0.0001999600079984003
323,0.9125603864734299,0.4887278582930757,0.0001999600079984003
324,0.9125603864734299,0.5763285024154589,0.0001999600079984003
325,0.9125603864734299,0.5038647342995168,0.0001999600079984003
326,0.9125603864734299,0.5323671497584542,0.0001999600079984003
327,0.9125603864734299,0.4742351046698872,0.0001999600079984003
328,0.9125603864734299,0.5045088566827697,0.0001999600079984003
329,0.9125603864734299,0.5331723027375201,0.0001999600079984003
330,0.9125603864734299,0.5845410628019323,0.0001999600079984003
331,0.9125603864734299,0.4449275362318841,0.0001999600079984003
332,0.9125603864734299,0.5183574879227053,0.0001999600079984003
333,0.9125603864734299,0.5328502415458938,0.0001999600079984003
334,0.9125603864734299,0.4740740740740741,0.0001999600079984003
335,0.9125603864734299,0.5037037037037037,0.0001999600079984003
336,0.9125603864734299,0.5917874396135265,0.0001999600079984003
337,0.9125603864734299,0.5550724637681159,0.0001999600079984003
338,0.9125603864734299,0.4821256038647343,0.0001999600079984003
339,0.9125603864734299,0.5985507246376812,0.0001999600079984003
340,0.9125603864734299,0.5771336553945249,0.0001999600079984003
341,0.9125603864734299,0.5112721417069243,0.0001999600079984003
342,0.9125603864734299,0.5178743961352658,0.0001999600079984003
343,0.9125603864734299,0.5115942028985506,0.0001999600079984003
344,0.9125603864734299,0.4665056360708535,0.0001999600079984003
345,0.9125603864734299,0.6130434782608697,0.0001999600079984003
346,0.9125603864734299,0.5911433172302737,0.0001999600079984003
347,0.9125603864734299,0.5399355877616747,0.0001999600079984003
348,0.9125603864734299,0.48180354267310793,0.0001999600079984003
349,0.9125603864734299,0.5115942028985506,0.0001999600079984003
350,0.9125603864734299,0.4887278582930757,0.0001999600079984003
351,0.9125603864734299,0.48260869565217385,0.0001999600079984003
352,0.9125603864734299,0.46795491143317225,0.0001999600079984003
353,0.9125603864734299,0.5399355877616747,0.0001999600079984003
354,0.9125603864734299,0.5256038647342995,0.0001999600079984003
355,0.9125603864734299,0.503864734299517,0.0001999600079984003
356,0.9125603864734299,0.5687600644122384,0.0001999600079984003
357,0.9125603864734299,0.5038647342995168,0.0001999600079984003
358,0.9125603864734299,0.41642512077294686,0.0001999600079984003
359,0.9125603864734299,0.49597423510466987,0.0001999600079984003
360,0.9125603864734299,0.5037037037037037,0.0001999600079984003
361,0.9125603864734299,0.4821256038647343,0.0001999600079984003
362,0.9125603864734299,0.48180354267310793,0.0001999600079984003
363,0.9125603864734299,0.5183574879227053,0.0001999600079984003
364,0.9125603864734299,0.5180354267310788,0.0001999600079984003
365,0.9125603864734299,0.5326892109500805,0.0001999600079984003
366,0.9125603864734299,0.4964573268921095,0.0001999600079984003
367,0.9125603864734299,0.4676328502415459,0.0001999600079984003
368,0.9125603864734299,0.5768115942028985,0.0001999600079984003
369,0.9125603864734299,0.5400966183574879,0.0001999600079984003
370,0.9125603864734299,0.5694041867954911,0.0001999600079984003
371,0.9125603864734299,0.5331723027375201,0.0001999600079984003
372,0.9125603864734299,0.5616747181964573,0.0001999600079984003
373,0.9125603864734299,0.5552334943639291,0.0001999600079984003
374,0.9125603864734299,0.42318840579710143,0.0001999600079984003
375,0.9125603864734299,0.438647342995169,0.0001999600079984003
376,0.9125603864734299,0.5259259259259259,0.0001999600079984003
377,0.9125603864734299,0.5256038647342995,0.0001999600079984003
378,0.9125603864734299,0.5463768115942029,0.0001999600079984003
379,0.9125603864734299,0.533011272141707,0.0001999600079984003
380,0.9125603864734299,0.5252818035426731,0.0001999600079984003
381,0.9125603864734299,0.47439613526570046,0.0001999600079984003
382,0.9125603864734299,0.4090177133655395,0.0001999600079984003
383,0.9125603864734299,0.4964573268921095,0.0001999600079984003
384,0.9125603864734299,0.5615136876006441,0.0001999600079984003
385,0.9125603864734299,0.5549114331723027,0.0001999600079984003
386,0.9125603864734299,0.5033816425120773,0.0001999600079984003
387,0.9125603864734299,0.41610305958132043,0.0001999600079984003
388,0.9125603864734299,0.4671497584541062,0.0001999600079984003
389,0.9125603864734299,0.48904991948470206,0.0001999600079984003
390,0.9125603864734299,0.5695652173913044,0.0001999600079984003
391,0.9125603864734299,0.5475040257648953,0.0001999600079984003
392,0.9125603864734299,0.4676328502415459,0.0001999600079984003
393,0.9125603864734299,0.46682769726247986,0.0001999600079984003
394,0.9125603864734299,0.5764895330112721,0.0001999600079984003
395,0.9125603864734299,0.5547504025764896,0.0001999600079984003
396,0.9125603864734299,0.6207729468599034,0.0001999600079984003
397,0.9125603864734299,0.4521739130434783,0.0001999600079984003
398,0.9125603864734299,0.5103059581320452,0.0001999600079984003
399,0.9125603864734299,0.4821256038647343,0.0001999600079984003
400,0.9125603864734299,0.5038647342995168,0.0001999600079984003
401,0.9125603864734299,0.4378421900161031,0.0001999600079984003
402,0.9125603864734299,0.49613526570048316,0.0001999600079984003
403,0.9125603864734299,0.6281803542673108,0.0001999600079984003
404,0.9125603864734299,0.5908212560386473,0.0001999600079984003
405,0.9125603864734299,0.5265700483091788,0.0001999600079984003
406,0.9125603864734299,0.5180354267310789,0.0001999600079984003
407,0.9125603864734299,0.47423510466988733,0.0001999600079984003
408,0.9125603864734299,0.5111111111111111,0.0001999600079984003
409,0.9125603864734299,0.5400966183574879,0.0001999600079984003
410,0.9125603864734299,0.5695652173913044,0.0001999600079984003
411,0.9125603864734299,0.5112721417069243,0.0001999600079984003
412,0.9125603864734299,0.43075684380032203,0.0001999600079984003
413,0.9125603864734299,0.49581320450885674,0.0001999600079984003
414,0.9125603864734299,0.4524959742351047,0.0001999600079984003
415,0.9125603864734299,0.562157809983897,0.0001999600079984003
416,0.9125603864734299,0.49597423510466987,0.0001999600079984003
417,0.9125603864734299,0.5396135265700482,0.0001999600079984003
418,0.9125603864734299,0.49694041867954913,0.0001999600079984003
419,0.9125603864734299,0.5400966183574879,0.0001999600079984003
420,0.9125603864734299,0.5180354267310788,0.0001999600079984003
421,0.9125603864734299,0.4964573268921095,0.0001999600079984003
422,0.9125603864734299,0.41626409017713367,0.0001999600079984003
423,0.9125603864734299,0.591304347826087,0.0001999600079984003
424,0.9125603864734299,0.5035426731078906,0.0001999600079984003
425,0.9125603864734299,0.5914653784219002,0.0001999600079984003
426,0.9125603864734299,0.533011272141707,0.0001999600079984003
427,0.9125603864734299,0.5112721417069243,0.0001999600079984003
428,0.9125603864734299,0.4821256038647343,0.0001999600079984003
429,0.9125603864734299,0.5698872785829306,0.0001999600079984003
430,0.9125603864734299,0.547181964573269,0.0001999600079984003
431,0.9125603864734299,0.4673107890499195,0.0001999600079984003
432,0.9125603864734299,0.5481481481481482,0.0001999600079984003
433,0.9125603864734299,0.45925925925925926,0.0001999600079984003
434,0.9125603864734299,0.5109500805152979,0.0001999600079984003
435,0.9125603864734299,0.5399355877616747,0.0001999600079984003
436,0.9125603864734299,0.5404186795491143,0.0001999600079984003
437,0.9125603864734299,0.5260869565217391,0.0001999600079984003
438,0.9125603864734299,0.5481481481481482,0.0001999600079984003
439,0.9125603864734299,0.5394524959742351,0.0001999600079984003
440,0.9125603864734299,0.48180354267310793,0.0001999600079984003
441,0.9125603864734299,0.5404186795491143,0.0001999600079984003
442,0.9125603864734299,0.4594202898550725,0.0001999600079984003
443,0.9125603864734299,0.5407407407407407,0.0001999600079984003
444,0.9125603864734299,0.4529790660225443,0.0001999600079984003
445,0.9125603864734299,0.5845410628019323,0.0001999600079984003
446,0.9125603864734299,0.37214170692431564,0.0001999600079984003
447,0.9125603864734299,0.4673107890499195,0.0001999600079984003
448,0.9125603864734299,0.547181964573269,0.0001999600079984003
449,0.9125603864734299,0.4594202898550724,0.0001999600079984003
450,0.9125603864734299,0.4666666666666666,0.0001999600079984003
451,0.9125603864734299,0.47439613526570046,0.0001999600079984003
452,0.9125603864734299,0.5475040257648953,0.0001999600079984003
453,0.9125603864734299,0.4521739130434783,0.0001999600079984003
454,0.9125603864734299,0.48904991948470206,0.0001999600079984003
455,0.9125603864734299,0.5835748792270531,0.0001999600079984003
456,0.9125603864734299,0.4821256038647343,0.0001999600079984003
457,0.9125603864734299,0.5259259259259259,0.0001999600079984003
458,0.9125603864734299,0.5615136876006441,0.0001999600079984003
459,0.9125603864734299,0.44557165861513687,0.0001999600079984003
460,0.9125603864734299,0.5185185185185185,0.0001999600079984003
461,0.9125603864734299,0.6132045088566828,0.0001999600079984003
462,0.9125603864734299,0.5697262479871176,0.0001999600079984003
463,0.9125603864734299,0.5623188405797102,0.0001999600079984003
464,0.9125603864734299,0.48888888888888893,0.0001999600079984003
465,0.9125603864734299,0.5035426731078906,0.0001999600079984003
