"","hgnc_id","hgnc_symbol","ensembl_gene_id","logFC","AveExpr","t","p.unadj","p.adj.bh","b","lasso_coef_rep1","lasso_coef_rep2","lasso_coef_rep3","rfnb_2k_MeanDecNodeImp","rfnb_5k_MeanDecNodeImp","rfnb_10k_MeanDecNodeImp","svm1_weights","svm2_weights","svm3_weights","svm4_weights","xg1_imp","xg2_imp","xg3_imp","xg4_imp","xg5_imp"
"ENSG00000197859.8","HGNC:14631","ADAMTSL2","ENSG00000197859",2.16649501819395,-3.71074151762986,3.64942872807174,0.00042776416961357,0.00431598955402472,-0.092819727648104,0,0,0,0.00887685769381403,0.0207476967418474,0.0188662396866899,0.00322857630204509,0.00322857630204509,7.95971540720205,7.95971540720205,0,0,0,0,0
"ENSG00000134827.6","HGNC:11652","TCN1","ENSG00000134827",-2.28803500433242,-0.238283639787999,-3.64797903763626,0.000429886522942298,0.00433115826424493,-0.380180432364194,0,0,0,0.00160714285714286,0.00681689759370125,0.00853518730515543,-0.00448621960747607,-0.00448621960747607,-8.40864560938054,-8.40864560938054,0,0,0,0,0
"ENSG00000088992.16","HGNC:26065","TESC","ENSG00000088992",1.34309163839603,2.66649688775868,3.6477832704716,0.000430173891005493,0.00433115826424493,-0.625571351781336,0,0,0,0.0184669278320344,0.0114217680471779,0.00822931740461132,7.63147739726951e-05,7.63147739726951e-05,5.10089019242479,5.10089019242479,0,0,0,0,0
"ENSG00000008086.9","HGNC:11411","CDKL5","ENSG00000008086",1.56306148408704,-1.2210093726859,3.64662640342194,0.000431875786779865,0.00433990385966287,-0.207346211837344,0,0,0,0.00174603174603175,0.00198690958164642,0.00601765526790371,-0.00291861476365066,-0.00291861476365066,4.97535683172923,4.97535683172923,0,0,0,0,0
"ENSG00000205212.3","HGNC:33735","CCDC144NL","ENSG00000205212",3.01049775786676,-5.55210421015015,3.64548502389624,0.0004335611537406,0.00435182642520412,-0.173348340352997,0,0,0,0.0204929793645777,0.0150584602127388,0.0180876609190939,0.00210503364202956,0.00210503364202956,8.21645608071861,8.21645608071861,0,0,0,0,0
"ENSG00000101213.6","HGNC:9617","PTK6","ENSG00000101213",1.17921795385382,-0.946336788469061,3.64414415164366,0.000435549058836594,0.00436926586049705,-0.257546088749262,0,0,0,0.0041921178062793,0.00656657790205175,0.00673581652322394,0.00257786319555303,0.00257786319555303,9.60311304032504,9.60311304032504,0,0,0,0,0
"ENSG00000188393.7","HGNC:24191","CLEC2A","ENSG00000188393",3.02183931265801,-5.47202865066379,3.64155594864968,0.000439410653310546,0.00440041265614379,-0.181961539636807,0,0,0,0.00356632653061224,0.0108519646632493,0.00725614495415084,0.00278750155777988,0.00278750155777988,7.99750675849599,7.99750675849599,0,0,0,0,0
"ENSG00000241978.8","HGNC:372","AKAP2","ENSG00000241978",-1.19092298264196,-0.577048941646347,-3.64104669148382,0.000440174275879628,0.00440048151445279,-0.364142637833483,0,0,0,0.0055607705839652,0.0127341854443861,0.0106311007682715,2.77743956700004e-05,2.77743956700004e-05,-7.04988148383064,-7.04988148383064,0,0,0,0,0
"ENSG00000159164.8","HGNC:20566","SV2A","ENSG00000159164",-1.41498483961979,2.54891336857233,-3.63935971137861,0.000442712870527157,0.00442332533009522,-0.6910245450353,0,0,0,0,0.00198537966537966,0.00346187546748025,0.000305093800683037,0.000305093800683037,-4.55688745324065,-4.55688745324065,0,0,0,0,0
"ENSG00000150938.8","HGNC:2359","CRIM1","ENSG00000150938",-1.0634678381018,1.77197158486085,-3.63893499408226,0.000443354175411837,0.0044271972467427,-0.617903959364805,0,0,0,0.00365115384615385,0.00595019036043225,0.00586104803873613,-0.000877063674413915,-0.000877063674413915,-5.93774457775808,-5.93774457775808,0,0,0,0,0
"ENSG00000188580.12","HGNC:16443","NKAIN2","ENSG00000188580",3.18877264272744,-4.02126238018041,3.63733163154938,0.000445783130299459,0.00444636175418757,-0.138996236841994,0,0,0,0.00657777777777778,0.0143660743045191,0.0148904773942651,0.00341097004864584,0.00341097004864584,10.777026268495,10.777026268495,0,0,0,0,0
"ENSG00000133794.16","HGNC:701","ARNTL","ENSG00000133794",1.05452738166608,2.1910222128035,3.63689767877625,0.000446442696872018,0.00445039591253277,-0.620354413199274,0,0,0,0.00225,0.00975754536024879,0.00688506580385951,0.00125700088546949,0.00125700088546949,5.16647812479362,5.16647812479362,0,0,0,0,0
"ENSG00000076716.8","HGNC:4452","GPC4","ENSG00000076716",2.92726769648913,-2.98242926572428,3.63376017235347,0.000451238999845419,0.00449307326044711,-0.139505502870422,0,0,0,0.0136539441583085,0.00691837294057408,0.00279257050045388,-0.00638053344499958,-0.00638053344499958,0.665333299563989,0.665333299563989,0,0,0,0,0
"ENSG00000204613.9","HGNC:10072","TRIM10","ENSG00000204613",2.60661537776621,-1.78058240534605,3.63279833505048,0.000452719113673998,0.0044957268283607,-0.186680990011722,0,0,0,0.0497979778478844,0.0322221699655002,0.0262392148388302,0.00233928314425822,0.00233928314425822,7.25589826029972,7.25589826029972,0,0,0,0,0
"ENSG00000156509.12","HGNC:28521","FBXO43","ENSG00000156509",1.45235551108036,-1.83753023425019,3.63204797051131,0.000453876998592678,0.0044957268283607,-0.210068170240628,0,0,0,0.0145653276251019,0.0123617413788942,0.0144590715228457,-0.00126837871256251,-0.00126837871256251,6.13916074796134,6.13916074796134,0,0,0,0,0
"ENSG00000142798.15","HGNC:5273","HSPG2","ENSG00000142798",-1.09076667351617,4.40044626039745,-3.62894679181131,0.000458692253622168,0.00453107948156213,-0.832431629990682,0,0,0,8e-04,0.00521744828187685,0.00250427607480239,0.00504131334645515,0.00504131334645515,-1.15476379946071,-1.15476379946071,0,0,0,0,0
"ENSG00000223609.6","HGNC:4829","HBD","ENSG00000223609",2.04499336114319,3.50752715029755,3.62834948665251,0.000459625243038529,0.00453675668245188,-0.735504586574812,0,0,0,0.00852701051857091,0.00881849652407315,0.0130598664313906,0.00222559331609477,0.00222559331609477,4.36063660169436,4.36063660169436,0,0,0,0,0
"ENSG00000145685.12","HGNC:6588","LHFPL2","ENSG00000145685",-1.14201285764557,2.10439042424108,-3.62731526056396,0.000461244956167512,0.00454343210634796,-0.687968445446971,0,0,0,0.00268743890518084,0.00117248245614035,0.00270446062473634,0.000262398148089409,0.000262398148089409,-4.20589576011838,-4.20589576011838,0,0,0,0,0
"ENSG00000271952.1","HGNC:52779","LINC01954","ENSG00000271952",3.2415608253315,-4.8035159332474,3.6269390988545,0.000461835407517974,0.00454411657312525,-0.199102322270845,0,0,0,0.0230525353667047,0.0288733152517278,0.032657793197564,0.0125533776618625,0.0125533776618625,13.419145827881,13.419145827881,0,0,0,0,0
"ENSG00000259462.2","HGNC:27523","CPEB1-AS1","ENSG00000259462",2.15367913544805,-4.28032808364924,3.62527851388869,0.000464450555634508,0.0045646985594614,-0.173180654176936,0,0,0,0.0305416604888053,0.0297257716268492,0.0442215804019433,0.00968326713747821,0.00968326713747821,9.76990008545278,9.76990008545278,0,0,0,0,0
"ENSG00000170962.11","HGNC:30620","PDGFD","ENSG00000170962",2.14060578215597,-1.50631559933076,3.6222438540552,0.00046926593643045,0.00460424311643937,-0.246874373578729,0,0,0,0.00879683285205673,0.008116364222052,0.00536719070827971,-0.00061867281525606,-0.00061867281525606,3.64490147029164,3.64490147029164,0,0,0,0,0
"ENSG00000245648.1","","","ENSG00000245648",1.79957824720657,-2.25240469959237,3.62056389890958,0.000471951982198245,0.00462279748986434,-0.212103086187883,0,0,0,0.00482707509881423,0.00448916666666667,0.00162542959462336,-0.00143873932986875,-0.00143873932986875,4.25100412085623,4.25100412085623,0,0,0,0,0
"ENSG00000127252.5","HGNC:14922","HRASLS","ENSG00000127252",2.37821285292552,-6.22434394726714,3.61947837673137,0.000473695341327845,0.00462947631902759,-0.26753293459112,0,0,0,0.00923064053351,0.00702216440113962,0.00139907834101382,0.000452787561983394,0.000452787561983394,7.26521029605204,7.26521029605204,0,0,0,0,0
"ENSG00000253578.1","HGNC:5734","IGKV1-22","ENSG00000253578",-2.14276166862506,-4.72302663471167,-3.61302871986362,0.000484180020539688,0.00471872651302506,-0.201096082688359,0,0,0,0.00342416958041958,0.00339792076877404,0.00549688277833061,-0.00488566181451648,-0.00488566181451648,-4.18571293449824,-4.18571293449824,0,0,0,0,0
"ENSG00000172986.11","HGNC:33383","GXYLT2","ENSG00000172986",1.94780651393462,-3.06244887816028,3.61244441204918,0.000485140664532267,0.00472544885134863,-0.206603559712068,0,0,0,0.00886841100076394,0.00867394964910195,0.0052004252088997,0.00604861008771896,0.00604861008771896,7.85161359931019,7.85161359931019,0,0,0,0,0
"ENSG00000183570.15","HGNC:8651","PCBP3","ENSG00000183570",1.82112865872451,-1.36845867079859,3.61140519774387,0.000486853669671595,0.00473684454401616,-0.300953828468826,0,0,0,0.00332380952380952,0.00503051208232805,0.00430013836905731,0.00235030107520254,0.00235030107520254,2.83223636700137,2.83223636700137,0,0,0,0,0
"ENSG00000279092.1","","","ENSG00000279092",1.90973169592663,-3.23537011765182,3.61085697996594,0.000487759639651615,0.00474301388724773,-0.208207722381031,0,0,0,0.00242755953628046,0.00694795777120273,0.0028451230976688,0.000939823122436226,0.000939823122436226,6.11604635890806,6.11604635890806,0,0,0,0,0
"ENSG00000196126.9","HGNC:4948","HLA-DRB1","ENSG00000196126",-1.34987046922009,7.14705789100213,-3.6090205839716,0.000490806065083375,0.00476466989726181,-0.923508374630796,0,0,0,0.0131783591709479,0.0102904034697457,0.00726686718222557,0.00161720901553039,0.00161720901553039,-9.19862791318866,-9.19862791318866,0,0,0,0,0
"ENSG00000079308.15","HGNC:11973","TNS1","ENSG00000079308",1.20181733726397,3.07556828709908,3.60805060873161,0.000492422435966499,0.00477504691241555,-0.791431314789509,0,0,0,0.0127407081338358,0.0308841059837649,0.028851880877102,0.00503094227403445,0.00503094227403445,7.93102818466466,7.93102818466466,0,0,0,0,0
"ENSG00000147862.13","HGNC:7785","NFIB","ENSG00000147862",2.68324076636432,-4.557062124935,3.60706922389785,0.000494062949611616,0.00477935594330711,-0.23785312839383,0,0,0,0,0.00287441858954054,0.0028138921501615,-0.00354088016271831,-0.00354088016271831,4.50539773642343,4.50539773642343,0,0,0,0,0
"ENSG00000120833.12","HGNC:19382","SOCS2","ENSG00000120833",1.67330076792166,3.50675276741395,3.60695066856544,0.000494261480454147,0.00477935594330711,-0.813803920921951,0,0,0,0.0399682367839389,0.023876356375528,0.0308602745726596,0.0100184813092128,0.0100184813092128,11.9065487094837,11.9065487094837,0,0,0,0,0
"ENSG00000230910.2","","","ENSG00000230910",2.22489935867798,-5.54950797529412,3.60579575706547,0.000496199433286637,0.0047877207487198,-0.282296659064299,0,0,0,0.00482109949670925,0.00951054510699965,0.00872876903330815,0.00338748034051203,0.00338748034051203,9.50605376529981,9.50605376529981,0,0,0,0,0
"ENSG00000167641.9","HGNC:14871","PPP1R14A","ENSG00000167641",-1.77284239776088,-0.988475223974091,-3.60211574131878,0.00050242264064773,0.00483173261637246,-0.440864972776483,0,0,0,0,0.0027391286727457,0.00420822505182982,0.00486116274087047,0.00486116274087047,-3.15272297156967,-3.15272297156967,0,0,0,0,0
"ENSG00000186185.12","HGNC:27102","KIF18B","ENSG00000186185",1.18405550452268,1.28126964314303,3.59909079143321,0.000507593346092279,0.00486804063913129,-0.648428420804157,0,0,0,0.00967291988872663,0.0084496201399886,0.00983878663136849,-0.00215032476280453,-0.00215032476280453,4.97375843869818,4.97375843869818,0,0,0,0,0
"ENSG00000227953.5","HGNC:49457","LINC01341","ENSG00000227953",-1.22927587071343,0.538813058525173,-3.59799940894704,0.000509471240781433,0.00488068412709067,-0.622575569923738,0,0,0,0,0.0042414107703899,0.00430226949392303,0.000351709733723665,0.000351709733723665,-4.66851424982822,-4.66851424982822,0,0,0,0,0
"ENSG00000179314.12","HGNC:29060","WSCD1","ENSG00000179314",2.26386306374275,-4.45310360116197,3.59777967777908,0.00050985011730096,0.0048816329837076,-0.257608946878277,0,0,0,0.000666666666666667,0.00647931839402428,0.00402439794241797,-0.000545693817098052,-0.000545693817098052,5.15022212471784,5.15022212471784,0,0,0,0,0
"ENSG00000275894.1","","","ENSG00000275894",-1.70448841218111,-2.85695086326382,-3.59614239270391,0.000512681654390692,0.00490298572700463,-0.292410885519815,0,0,0,0.00234166666666667,0.00464167321602199,0.00328888557506722,-0.00491142622922305,-0.00491142622922305,-4.6134425469478,-4.6134425469478,0,0,0,0,0
"ENSG00000155980.10","HGNC:6323","KIF5A","ENSG00000155980",1.95672934428537,-4.4618019863502,3.59598216734109,0.000512959548024909,0.00490298572700463,-0.25972005131064,0,0,0,0.0140186092726551,0.00873129007346356,0.0110454733478068,1.5069966159948e-05,1.5069966159948e-05,3.53578369049239,3.53578369049239,0,0,0,0,0
"ENSG00000276533.1","","","ENSG00000276533",-1.03681641139851,0.465795364491223,-3.59584102196303,0.000513204467613095,0.00490298572700463,-0.620417394274267,0,0,0,0.00835638650098189,0.0262919786179062,0.0193804334053767,-0.00606152039792215,-0.00606152039792215,-11.7855881091823,-11.7855881091823,0,0,0,0,0
"ENSG00000165152.7","HGNC:28180","TMEM246","ENSG00000165152",2.81040109238401,-5.34545310606556,3.59273803063767,0.000518616920370858,0.00493308188433458,-0.312844843351079,0,0,0,0.00101854795972443,0.00388680856180856,0.00563063915295854,0.0029371836083715,0.0029371836083715,7.08119318427915,7.08119318427915,0,0,0,0,0
"ENSG00000118523.5","HGNC:2500","CTGF","ENSG00000118523",3.18603457491269,-0.370578462168763,3.58992507334122,0.000523570129224212,0.00496935848983481,-0.404465962879799,0,0.0478587082659472,0,0.0197949811072463,0.0144425555632878,0.0114085949412905,0.00565678976200889,0.00565678976200889,11.7782933165957,11.7782933165957,0,0,0,0,0
"ENSG00000144681.9","HGNC:11353","STAC","ENSG00000144681",2.72992214874041,-4.45376952662512,3.58904420977733,0.000525130385624401,0.00497874977022699,-0.286168047225116,0,0,0,0.0232429077038771,0.00759449233782764,0.00248638990638991,0.00347580356023266,0.00347580356023266,8.8401164604035,8.8401164604035,0,0,0,0,0
"ENSG00000278677.1","HGNC:4735","HIST1H2AM","ENSG00000278677",-1.15491539303476,0.748268048174114,-3.58823331163629,0.000526570603065539,0.00498157492976048,-0.675044756597771,0,0,0,0.00394202898550725,0.00895462763972751,0.00947983571186285,-0.00400340480590571,-0.00400340480590571,-6.53350963743059,-6.53350963743059,0,0,0,0,0
"ENSG00000109113.16","HGNC:16519","RAB34","ENSG00000109113",-1.47014909704169,4.38667940494714,-3.58762997084229,0.000527644607394783,0.00498902990569214,-0.963203065678595,0,0,0,0.0233766171018423,0.0316185617989261,0.0290990520738499,-0.00143186332558324,-0.00143186332558324,-5.49979550188184,-5.49979550188184,0,0,0,0,0
"ENSG00000128683.12","HGNC:4092","GAD1","ENSG00000128683",2.85249483397555,-1.93582953038185,3.58727034877644,0.000528285754883955,0.00499238623724301,-0.313055473506815,0,0,0,0.00284056285349389,0.00568804122706562,0.00966650118782426,0.00228865023289341,0.00228865023289341,11.2351937890586,11.2351937890586,0,0,0,0,0
"ENSG00000115425.12","HGNC:18281","PECR","ENSG00000115425",1.67138138908134,-1.00036980977876,3.58698451772091,0.000528795870873678,0.00499377752654558,-0.410865485019658,0,0,0,0.0118294588744589,0.00720952640171735,0.00981567363721147,0.00298415159833038,0.00298415159833038,11.9773936097868,11.9773936097868,0,0,0,0,0
"ENSG00000169432.13","HGNC:10597","SCN9A","ENSG00000169432",2.65037496257084,-3.4604868215659,3.58670691179456,0.000529291753888379,0.00499377752654558,-0.276176972288433,0,0,0,0.00837168926220651,0.00344440441279151,0.0045075267052512,0.00268807210112939,0.00268807210112939,6.95714575436979,6.95714575436979,0,0,0,0,0
"ENSG00000108309.11","HGNC:16984","RUNDC3A","ENSG00000108309",1.55249462204518,-1.16015983919112,3.5859190777155,0.000530701447123832,0.00500437121355419,-0.403686278733011,0,0,0,0.00651768999322191,0.0184398657135487,0.00505887447966442,-0.00138212649468746,-0.00138212649468746,3.48417177507006,3.48417177507006,0,0,0,0,0
"ENSG00000073464.10","HGNC:2022","CLCN4","ENSG00000073464",2.03031300051967,-2.07081792003597,3.58524730972431,0.000531906265947194,0.00501073056260122,-0.327294386596304,0,0,0,0.00840600342697117,0.00265095667583228,0.00308032114321788,-0.00348409016157228,-0.00348409016157228,1.88612739840011,1.88612739840011,0,0,0,0,0
"ENSG00000157303.9","HGNC:28391","SUSD3","ENSG00000157303",1.23754529770576,1.68648570215269,3.58485446783354,0.000532612028585596,0.0050142562540074,-0.73223948446641,0,0,0,0.00909865165971353,0.0114188887698487,0.0120399687691886,0.00776558605872463,0.00776558605872463,6.62882125387384,6.62882125387384,0,0,0,0,0
"ENSG00000125538.10","HGNC:5992","IL1B","ENSG00000125538",-1.47152889327396,4.68431433006353,-3.58333081232719,0.00053535775480195,0.00502654253634016,-0.985512227930454,0,0,0,0.00589156908665105,0.00766321568703864,0.00441070417612699,-0.00518527018322393,-0.00518527018322393,-8.13276064760681,-8.13276064760681,0,0,0,0,0
"ENSG00000144893.11","HGNC:16050","MED12L","ENSG00000144893",2.01813924846195,1.33669542094872,3.58088495347124,0.000539793378421256,0.0050518752610294,-0.685873704998232,0,0,0,0.0299908016783501,0.0131567385112517,0.0176552978459553,0.00747719684040804,0.00747719684040804,10.4809251390359,10.4809251390359,0,0,0,0,0
"ENSG00000164035.8","HGNC:16041","EMCN","ENSG00000164035",2.39679916493474,-5.0780341028493,3.5796100406206,0.000542119228651057,0.00506549006096288,-0.33387204104115,0,0,0,0.00349607843137255,0.010411621538075,0.00648411830049807,0.00439928900218404,0.00439928900218404,6.94602355054095,6.94602355054095,0,0,0,0,0
"ENSG00000087842.9","HGNC:30048","PIR","ENSG00000087842",1.77374107462882,-2.19213706125684,3.57667283856153,0.000547513766773254,0.00510495866454272,-0.351033994310635,0,0,0,0.00889046891260596,0.0276659237641633,0.0155756314608565,-0.000751164485619201,-0.000751164485619201,4.87483486330109,4.87483486330109,0,0,0,0,0
"ENSG00000103534.15","HGNC:22999","TMC5","ENSG00000103534",1.67228251659093,-2.60133936814171,3.57631078597654,0.000548182226608523,0.00510846097392398,-0.331136894689937,0,0,0,0.000466666666666667,0.00929347871534385,0.0101215744075337,0.00139184751246427,0.00139184751246427,7.41156956491883,7.41156956491883,0,0,0,0,0
"ENSG00000187922.12","HGNC:20892","LCN10","ENSG00000187922",-2.01940734697605,-4.50715317807648,-3.57317177463029,0.000554010256468176,0.00515176381880988,-0.315605012593823,0,0,0,0.00881277169522722,0.00744856650238297,0.00562040975657226,0.00733174901517595,0.00733174901517595,1.10482405057529,1.10482405057529,0,0,0,0,0
"ENSG00000169245.5","HGNC:10637","CXCL10","ENSG00000169245",2.35839421481984,-2.8139856392138,3.57183121115408,0.00055651702634819,0.00516509178426773,-0.330539030832016,0,0,0,0.00282573027573028,0.00642711260417655,0.00552536939981634,-0.00534654202537119,-0.00534654202537119,3.38204646462158,3.38204646462158,0,0,0,0,0
"ENSG00000165300.7","HGNC:20295","SLITRK5","ENSG00000165300",2.85434109377057,-3.36667794072376,3.57052013806995,0.000558979026290963,0.00518139697855784,-0.323298788304706,0,0,0,0.0392089570456017,0.0306172426263894,0.0343467765940787,0.00512236414399318,0.00512236414399318,14.4211063260683,14.4211063260683,0,0,0,0,0
"ENSG00000186994.10","HGNC:24796","KANK3","ENSG00000186994",-1.04366295540808,-1.78056751640519,-3.56322877194195,0.000572860172217264,0.00528479413237979,-0.471351824338979,0,0,0,0.00392742911850054,0.0023382565147271,0.00545623977091311,-0.000508735148216149,-0.000508735148216149,-3.85102226850689,-3.85102226850689,0,0,0,0,0
"ENSG00000120149.8","HGNC:7392","MSX2","ENSG00000120149",2.5614997244411,-4.67842717573218,3.56218446380719,0.000574874791688289,0.00529497927191246,-0.368573723381004,0,0,0,0.00425641025641026,0.003911834625323,0.00203235078010078,-0.0017307728697936,-0.0017307728697936,4.23357016128329,4.23357016128329,0,0,0,0,0
"ENSG00000079691.16","HGNC:21581","CARMIL1","ENSG00000079691",1.38404400693932,-0.172089784332637,3.55847588200913,0.000582083451897924,0.00533882535139815,-0.600833802122034,0,0,0,0.0116980502340796,0.00624998245589298,0.0118316157702203,0.00162184564111657,0.00162184564111657,10.6192483619609,10.6192483619609,0,0,0,0,0
"ENSG00000205683.10","HGNC:17427","DPF3","ENSG00000205683",1.79298080371136,-2.19557759676618,3.55733369933701,0.000584320761706849,0.00535090587295327,-0.405544753834958,0,0,0,0.00214739304812834,0.0032758252047693,0.00750022017893162,-0.00188894345360712,-0.00188894345360712,10.258906637646,10.258906637646,0,0,0,0,0
"ENSG00000267632.1","","","ENSG00000267632",1.35561802894441,-1.70252109387076,3.5560347007334,0.000586875124260672,0.0053686610082472,-0.453478749336734,0,0,0,0.0109735829512856,0.0187190564786993,0.0211951856688145,0.00541126687504956,0.00541126687504956,11.5792359146022,11.5792359146022,0,0,0,0,0
"ENSG00000237541.3","HGNC:4943","HLA-DQA2","ENSG00000237541",-2.20928836224657,1.94571622598032,-3.55585594541114,0.000587227455598173,0.00536906863884179,-0.902010562650103,0,0,0,0.0015,0.00361236365017471,0.00334436819768849,-0.00489056670770506,-0.00489056670770506,-8.35561247181364,-8.35561247181364,0,0,0,0,0
"ENSG00000254912.2","","","ENSG00000254912",1.6663622428195,-3.4168849738843,3.55465615251647,0.000589597459156349,0.00538428748081013,-0.371787088416625,0,0,0,0.01639015086185,0.00503906887303187,0.0151857242218986,0.00598787538886203,0.00598787538886203,11.6229889614663,11.6229889614663,0,0,0,0,0
"ENSG00000010030.12","HGNC:18160","ETV7","ENSG00000010030",1.89932510521899,-3.51925053559702,3.55438892775849,0.000590126549917396,0.00538428748081013,-0.37097860998287,0,0,0,0.00243333333333333,0.00644013531392577,0.00311469692873095,0.00168201867259839,0.00168201867259839,8.59616655372736,8.59616655372736,0,0,0,0,0
"ENSG00000110723.10","HGNC:30578","EXPH5","ENSG00000110723",1.8799530647108,-3.07467373819943,3.55218120268227,0.000594514933259285,0.00541582924841161,-0.384876189272122,0,0,0,0.00194071490845684,0.00555428571428571,0.00315463329326332,-0.00538742464015635,-0.00538742464015635,2.67531492117503,2.67531492117503,0,0,0,0,0
"ENSG00000186510.10","HGNC:2026","CLCNKA","ENSG00000186510",1.7852098449443,-4.1132673883597,3.55128763402119,0.000596299870641732,0.00542083530843498,-0.380791188962839,0,0,0,0.0226512315127455,0.0102472084602535,0.0271926499691948,0.0105123562877205,0.0105123562877205,11.831890818615,11.831890818615,0,0,0,0,0
"ENSG00000153283.11","HGNC:16892","CD96","ENSG00000153283",-1.73662893855873,3.44699709570737,-3.55128385963291,0.000596307420859084,0.00542083530843498,-1.03398319312216,0,0,0,0.000666666666666667,0.00763251286369838,0.00756109279104528,-0.00290420118745204,-0.00290420118745204,-8.93487631775161,-8.93487631775161,0,0,0,0,0
"ENSG00000089847.11","HGNC:29424","ANKRD24","ENSG00000089847",1.06498596567612,-1.86643368208826,3.54548745464919,0.000608009692207556,0.00551571975068165,-0.479426395784242,0,0,0,0.00579566891257445,0.00376425339366516,0.00506107770088438,-0.00385050413537431,-0.00385050413537431,7.12864264672549,7.12864264672549,0,0,0,0,0
"ENSG00000232682.2","","","ENSG00000232682",2.64431986287905,-4.81113015217278,3.54431523658413,0.000610402502779229,0.00553376024726793,-0.424873793212415,0,0,0,0.00681348975971617,0.00219590373149327,0.00742455048633944,0.0049764189456317,0.0049764189456317,5.63762575989465,5.63762575989465,0,0,0,0,0
"ENSG00000143839.13","HGNC:9958","REN","ENSG00000143839",3.75793878957478,-4.425903581384,3.54420266527188,0.0006106327587269,0.00553376024726793,-0.422027246906175,0,0,0,0,0.003325764144384,0.00342898824601611,-0.000642806519899653,-0.000642806519899653,6.62840818380581,6.62840818380581,0,0,0,0,0
"ENSG00000237797.1","HGNC:53963","MACORIS","ENSG00000237797",-1.83128041193956,-3.57195139790943,-3.54389480593575,0.00061126288058011,0.00553659447129803,-0.416321378981269,0,0,0,0.00075,0.00700650647894887,0.00617582322518523,-0.00527522572538781,-0.00527522572538781,-9.17804362532241,-9.17804362532241,0,0,0,0,0
"ENSG00000197822.9","HGNC:8104","OCLN","ENSG00000197822",2.41501196797389,-1.45064544275951,3.54352128377119,0.000612028225246772,0.00554064991667355,-0.482222879449939,0,0,0,0.00146875,0.010778736273844,0.00589171983732751,-0.00222284124746286,-0.00222284124746286,6.80469968736804,6.80469968736804,0,0,0,0,0
"ENSG00000101605.11","HGNC:7613","MYOM1","ENSG00000101605",1.28867864149946,-0.758118869309173,3.542283647347,0.000614570611679941,0.00555935246441823,-0.586499031884671,0,0,0,0.00851888924084046,0.0166997211212459,0.00971333517762485,0.0022025809126224,0.0022025809126224,8.89127856795506,8.89127856795506,0,0,0,0,0
"ENSG00000178075.18","HGNC:25252","GRAMD1C","ENSG00000178075",-1.28454569447697,-0.88090310299838,-3.54137074827951,0.000616452306421922,0.00557202615830592,-0.639412347692705,0,0,0,0.00075,0.00666900734923991,0.000758095238095238,-0.000675934385018089,-0.000675934385018089,-3.45341010956192,-3.45341010956192,0,0,0,0,0
"ENSG00000136404.14","HGNC:11860","TM6SF1","ENSG00000136404",-1.29967970876644,-0.339916200279055,-3.53826585576071,0.000622893034085645,0.00561569456311322,-0.712154805922051,0,0,0,0.00588672161172161,0.00879641216173192,0.00498983999701116,0.00140518961512021,0.00140518961512021,-5.39978641393174,-5.39978641393174,0,0,0,0,0
"ENSG00000198794.10","HGNC:30386","SCAMP5","ENSG00000198794",1.17007825142695,-0.0700046484271463,3.53659684753344,0.000626381416485218,0.0056354944871504,-0.690646679119986,0,0,0,0.0100173214248996,0.00733170586876478,0.00991201811883663,-0.00192159151958907,-0.00192159151958907,5.44693171196096,5.44693171196096,0,0,0,0,0
"ENSG00000127329.13","HGNC:9665","PTPRB","ENSG00000127329",2.47834842876877,-3.09173377257401,3.5358331749162,0.000627983711226432,0.00564699785687892,-0.428202613003865,0,0,0,0.00250207039337474,0.0166973511703573,0.00750097482012027,0.000620818734968375,0.000620818734968375,5.72034367876739,5.72034367876739,0,0,0,0,0
"ENSG00000139971.14","HGNC:19846","ARMH4","ENSG00000139971",1.86867388490983,-2.74290564500291,3.53567216543138,0.000628322026185856,0.00564712918434428,-0.445373830120738,0,0,0,0.0133993202259567,0.0102935001485535,0.0110787406531431,-0.00115750693996506,-0.00115750693996506,4.05763188819306,4.05763188819306,0,0,0,0,0
"ENSG00000110400.9","HGNC:9706","NECTIN1","ENSG00000110400",1.12399343242504,2.74249626448671,3.53346201900359,0.00063298345153315,0.00568024501645874,-1.00158343369585,0,0,0,0.000945791245791245,0.00624451130682325,0.0116124082589594,0.000281841587660683,0.000281841587660683,4.02103673448824,4.02103673448824,0,0,0,0,0
"ENSG00000249042.4","","","ENSG00000249042",1.29851295871919,-2.28910384911172,3.53319935498783,0.000633539604031029,0.00568231279810863,-0.481147827246,0,0,0,0.000666666666666667,0.00341115811841978,0.00245356987409501,-0.0015460983632321,-0.0015460983632321,6.6680411315615,6.6680411315615,0,0,0,0,0
"ENSG00000149948.12","HGNC:5009","HMGA2","ENSG00000149948",3.24999409715376,-2.94795690512348,3.53170703344415,0.000636708148377285,0.00569901162054476,-0.439801873455703,0,0,0,0.0154963949463486,0.0357929318881029,0.0210935581969191,0.00631445190790685,0.00631445190790685,8.37810294360029,8.37810294360029,0,0,0,0,0
"ENSG00000039560.12","HGNC:14873","RAI14","ENSG00000039560",2.23284390655655,-3.5239640645821,3.53090020199936,0.000638427467613717,0.00570446215330367,-0.438275169736029,0,0,0,0.00379985754985755,0.00422215849183296,0.00667661999852702,0.00291000363935302,0.00291000363935302,5.23473086178883,5.23473086178883,0,0,0,0,0
